Time,PM 1,PM 2.5,PM 10,PM 1 ATM,PM 2.5 ATM,PM 10 ATM
2019-10-22 17:33:19,3,4,7,3,4,7
2019-10-22 17:48:19,3,4,7,3,4,7
2019-10-22 18:03:19,3,4,7,3,4,7
2019-10-22 18:18:19,3,4,7,3,4,7
2019-10-22 18:33:19,3,4,7,3,4,7
2019-10-22 18:48:19,3,4,7,3,4,7
2019-10-22 19:03:19,3,4,7,3,4,7
2019-10-22 19:18:19,3,4,7,3,4,7
2019-10-22 19:33:19,3,4,7,3,4,7
2019-10-22 19:48:19,3,4,7,3,4,7
2019-10-22 20:03:19,3,4,7,3,4,7
2019-10-22 20:18:19,3,4,7,3,4,7
2019-10-22 20:33:19,3,4,7,3,4,7
2019-10-22 20:48:19,3,4,7,3,4,7
2019-10-22 21:03:19,3,4,7,3,4,7
2019-10-22 21:18:19,3,4,7,3,4,7
2019-10-22 21:33:19,3,4,7,3,4,7
2019-10-22 21:48:19,3,4,7,3,4,7
2019-10-22 22:03:19,3,4,7,3,4,7
2019-10-22 22:18:19,3,4,7,3,4,7
2019-10-22 22:33:19,3,4,7,3,4,7
2019-10-22 22:48:19,3,4,7,3,4,7
2019-10-22 23:03:19,3,4,7,3,4,7
2019-10-22 23:18:19,3,4,7,3,4,7
2019-10-22 23:33:19,3,4,7,3,4,7
2019-10-22 23:48:18,3,4,7,3,4,7
2019-10-23 0:03:18,3,4,7,3,4,7
2019-10-23 0:18:18,3,4,7,3,4,7
2019-10-23 0:33:18,3,4,7,3,4,7
2019-10-23 0:48:18,3,4,7,3,4,7
2019-10-23 1:03:18,3,4,7,3,4,7
2019-10-23 1:18:18,3,4,7,3,4,7
2019-10-23 1:33:18,3,4,7,3,4,7
2019-10-23 1:48:18,3,4,7,3,4,7
2019-10-23 2:03:18,3,4,7,3,4,7
2019-10-23 2:18:18,3,4,7,3,4,7
2019-10-23 2:33:18,3,4,7,3,4,7
2019-10-23 2:48:18,3,4,7,3,4,7
2019-10-23 3:03:18,3,4,7,3,4,7
2019-10-23 3:18:18,3,4,7,3,4,7
2019-10-23 3:33:18,3,4,7,3,4,7
2019-10-23 3:48:18,3,4,7,3,4,7
2019-10-23 4:03:18,3,4,7,3,4,7
2019-10-23 4:18:18,3,4,7,3,4,7
2019-10-23 4:33:18,3,4,7,3,4,7
2019-10-23 4:48:18,3,4,7,3,4,7
2019-10-23 5:03:18,3,4,7,3,4,7
2019-10-23 5:18:18,3,4,7,3,4,7
2019-10-23 5:33:18,3,4,7,3,4,7
2019-10-23 5:48:18,3,4,7,3,4,7
2019-10-23 6:03:18,3,4,7,3,4,7
2019-10-23 6:18:18,3,4,7,3,4,7
2019-10-23 6:33:18,3,4,7,3,4,7
2019-10-23 6:48:18,3,4,7,3,4,7
2019-10-23 7:03:18,3,4,7,3,4,7
2019-10-23 7:18:18,3,4,7,3,4,7
2019-10-23 7:33:18,3,4,7,3,4,7
2019-10-23 7:48:18,3,4,7,3,4,7
2019-10-23 8:03:18,3,4,7,3,4,7
2019-10-23 8:18:18,3,4,7,3,4,7
2019-10-23 8:33:18,3,4,7,3,4,7
2019-10-23 8:48:18,3,4,7,3,4,7
2019-10-23 9:03:18,3,4,7,3,4,7
2019-10-23 9:18:18,3,4,7,3,4,7
2019-10-23 9:33:18,3,4,7,3,4,7
2019-10-23 9:48:18,3,4,7,3,4,7
2019-10-23 10:03:18,3,4,7,3,4,7
2019-10-23 10:18:18,3,4,7,3,4,7
2019-10-23 10:33:18,3,4,7,3,4,7
2019-10-23 10:48:18,3,4,7,3,4,7
2019-10-23 11:03:18,3,4,7,3,4,7
2019-10-23 11:18:18,3,4,7,3,4,7
2019-10-23 11:33:18,3,4,7,3,4,7
2019-10-23 11:48:18,3,4,7,3,4,7
2019-10-23 12:03:18,3,4,7,3,4,7
2019-10-23 12:18:18,3,4,7,3,4,7
2019-10-23 12:33:18,3,4,7,3,4,7
2019-10-23 12:48:18,3,4,7,3,4,7
2019-10-23 13:03:18,3,4,7,3,4,7
2019-10-23 13:18:18,3,4,7,3,4,7
2019-10-23 13:33:18,3,4,7,3,4,7
2019-10-23 13:48:18,3,4,7,3,4,7
2019-10-23 14:03:18,3,4,7,3,4,7
2019-10-23 14:18:18,3,4,7,3,4,7
2019-10-23 14:33:18,3,4,7,3,4,7
2019-10-23 14:48:18,3,4,7,3,4,7
2019-10-23 15:03:18,3,4,7,3,4,7
2019-10-23 15:18:18,3,4,7,3,4,7
2019-10-23 15:33:18,3,4,7,3,4,7
2019-10-23 15:48:18,3,4,7,3,4,7
2019-10-23 16:03:18,3,4,7,3,4,7
2019-10-23 16:18:18,3,4,7,3,4,7
2019-10-23 16:33:18,3,4,7,3,4,7
2019-10-23 16:48:18,3,4,7,3,4,7
2019-10-23 17:03:18,3,4,7,3,4,7
2019-10-23 17:18:18,3,4,7,3,4,7
2019-10-23 17:33:18,3,4,7,3,4,7
2019-10-23 17:48:18,3,4,7,3,4,7
2019-10-23 18:03:18,3,4,7,3,4,7
2019-10-23 18:18:18,3,4,7,3,4,7
2019-10-23 18:33:18,3,4,7,3,4,7
2019-10-23 18:48:18,3,4,7,3,4,7
2019-10-23 19:03:18,3,4,7,3,4,7
2019-10-23 19:18:18,3,4,7,3,4,7
2019-10-23 19:33:18,3,4,7,3,4,7
2019-10-23 19:48:18,3,4,7,3,4,7
2019-10-23 20:03:18,3,4,7,3,4,7
2019-10-23 20:18:18,3,4,7,3,4,7
2019-10-23 20:33:18,3,4,7,3,4,7
2019-10-23 20:48:18,3,4,7,3,4,7
2019-10-23 21:03:18,3,4,7,3,4,7
2019-10-23 21:18:18,3,4,7,3,4,7
2019-10-23 21:33:18,3,4,7,3,4,7
2019-10-23 21:48:18,3,4,7,3,4,7
2019-10-23 22:03:18,3,4,7,3,4,7
2019-10-23 22:18:18,3,4,7,3,4,7
2019-10-23 22:33:18,3,4,7,3,4,7
2019-10-23 22:48:18,3,4,7,3,4,7
2019-10-23 23:03:18,3,4,7,3,4,7
2019-10-23 23:18:18,3,4,7,3,4,7
2019-10-23 23:33:18,3,4,7,3,4,7
2019-10-23 23:48:18,3,4,7,3,4,7
2019-10-24 0:03:18,3,4,7,3,4,7
2019-10-24 0:18:18,3,4,7,3,4,7
2019-10-24 0:33:18,3,4,7,3,4,7
2019-10-24 0:48:18,3,4,7,3,4,7
2019-10-24 1:03:18,3,4,7,3,4,7
2019-10-24 1:18:18,3,4,7,3,4,7
2019-10-24 1:33:18,3,4,7,3,4,7
2019-10-24 1:48:18,3,4,7,3,4,7
2019-10-24 2:03:18,3,4,7,3,4,7
2019-10-24 2:18:18,3,4,7,3,4,7
2019-10-24 2:33:18,3,4,7,3,4,7
2019-10-24 2:48:18,3,4,7,3,4,7
2019-10-24 3:03:18,3,4,7,3,4,7
2019-10-24 3:18:18,3,4,7,3,4,7
2019-10-24 3:33:18,3,4,7,3,4,7
2019-10-24 3:48:18,3,4,7,3,4,7
2019-10-24 4:03:18,3,4,7,3,4,7
2019-10-24 4:18:18,3,4,7,3,4,7
2019-10-24 4:33:18,3,4,7,3,4,7
2019-10-24 4:48:18,3,4,7,3,4,7
2019-10-24 5:03:18,3,4,7,3,4,7
2019-10-24 5:18:18,3,4,7,3,4,7
2019-10-24 5:33:18,3,4,7,3,4,7
2019-10-24 5:48:18,3,4,7,3,4,7
2019-10-24 6:03:18,3,4,7,3,4,7
2019-10-24 6:33:18,3,4,7,3,4,7
2019-10-24 6:48:18,3,4,7,3,4,7
2019-10-24 7:03:18,3,4,7,3,4,7
2019-10-24 7:18:18,3,4,7,3,4,7
2019-10-24 7:33:18,3,4,7,3,4,7
2019-10-24 7:48:18,3,4,7,3,4,7
2019-10-24 8:03:18,3,4,7,3,4,7
2019-10-24 8:18:18,3,4,7,3,4,7
2019-10-24 8:33:18,3,4,7,3,4,7
2019-10-24 8:48:18,3,4,7,3,4,7
2019-10-24 9:03:18,3,4,7,3,4,7
2019-10-24 9:18:18,3,4,7,3,4,7
2019-10-24 9:33:18,3,4,7,3,4,7
2019-10-24 10:03:18,3,4,7,3,4,7
2019-10-24 10:18:18,3,4,7,3,4,7
2019-10-24 10:33:18,3,4,7,3,4,7
2019-10-24 10:48:18,3,4,7,3,4,7
2019-10-24 11:03:18,3,4,7,3,4,7
2019-10-24 11:18:18,3,4,7,3,4,7
2019-10-24 11:33:18,3,4,7,3,4,7
2019-10-24 11:48:18,3,4,7,3,4,7
2019-10-24 12:03:18,3,4,7,3,4,7
2019-10-24 12:18:18,3,4,7,3,4,7
2019-10-24 12:33:18,3,4,7,3,4,7
2019-10-24 12:48:18,3,4,7,3,4,7
2019-10-24 13:03:18,3,4,7,3,4,7
2019-10-24 13:18:18,3,4,7,3,4,7
2019-10-24 13:33:18,3,4,7,3,4,7
2019-10-24 13:48:18,3,4,7,3,4,7
2019-10-24 14:03:18,3,4,7,3,4,7
2019-10-24 14:18:17,3,4,7,3,4,7
2019-10-24 14:33:17,3,4,7,3,4,7
2019-10-24 14:48:17,3,4,7,3,4,7
2019-10-24 15:03:17,3,4,7,3,4,7
2019-10-24 15:18:16,3,4,7,3,4,7
2019-10-24 15:33:16,3,4,7,3,4,7
2019-10-24 15:48:16,3,4,7,3,4,7
2019-10-24 16:03:16,3,4,7,3,4,7
2019-10-24 16:18:16,3,4,7,3,4,7
2019-10-24 16:33:16,3,4,7,3,4,7
2019-10-24 16:48:16,3,4,7,3,4,7
2019-10-24 17:03:16,3,4,7,3,4,7
2019-10-24 17:18:16,3,4,7,3,4,7
2019-10-24 17:33:16,3,4,7,3,4,7
2019-10-24 17:48:16,3,4,7,3,4,7
2019-10-24 18:03:16,3,4,7,3,4,7
2019-10-24 18:18:16,3,4,7,3,4,7
2019-10-24 18:33:16,3,4,7,3,4,7
2019-10-24 18:48:16,3,4,7,3,4,7
2019-10-24 19:03:16,3,4,7,3,4,7
2019-10-24 19:18:16,3,4,7,3,4,7
2019-10-24 19:33:16,3,4,7,3,4,7
2019-10-24 19:48:16,3,4,7,3,4,7
2019-10-24 20:03:16,3,4,7,3,4,7
2019-10-24 20:18:16,3,4,7,3,4,7
2019-10-24 20:33:16,3,4,7,3,4,7
2019-10-24 20:48:15,3,4,7,3,4,7
2019-10-24 21:03:15,3,4,7,3,4,7
2019-10-24 21:18:15,3,4,7,3,4,7
2019-10-24 21:33:15,3,4,7,3,4,7
2019-10-24 21:48:15,3,4,7,3,4,7
2019-10-24 22:03:15,3,4,7,3,4,7
2019-10-24 22:18:15,3,4,7,3,4,7
2019-10-24 22:33:15,3,4,7,3,4,7
2019-10-24 22:48:15,3,4,7,3,4,7
2019-10-24 23:03:15,3,4,7,3,4,7
2019-10-24 23:18:15,3,4,7,3,4,7
2019-10-24 23:33:15,3,4,7,3,4,7
2019-10-24 23:48:15,3,4,7,3,4,7
2019-10-25 0:03:15,3,4,7,3,4,7
2019-10-25 0:18:15,3,4,7,3,4,7
2019-10-25 0:33:15,3,4,7,3,4,7
2019-10-25 0:48:15,3,4,7,3,4,7
2019-10-25 1:03:15,3,4,7,3,4,7
2019-10-25 1:18:15,3,4,7,3,4,7
2019-10-25 1:33:15,3,4,7,3,4,7
2019-10-25 1:48:15,3,4,7,3,4,7
2019-10-25 2:03:15,3,4,7,3,4,7
2019-10-25 2:18:15,3,4,7,3,4,7
2019-10-25 2:33:15,3,4,7,3,4,7
2019-10-25 2:48:15,3,4,7,3,4,7
2019-10-25 3:03:15,3,4,7,3,4,7
2019-10-25 3:18:15,3,4,7,3,4,7
2019-10-25 3:33:15,3,4,7,3,4,7
2019-10-25 3:48:15,3,4,7,3,4,7
2019-10-25 4:03:15,3,4,7,3,4,7
2019-10-25 4:18:15,3,4,7,3,4,7
2019-10-25 4:33:15,3,4,7,3,4,7
2019-10-25 4:48:15,3,4,7,3,4,7
2019-10-25 5:03:15,3,4,7,3,4,7
2019-10-25 5:18:15,3,4,7,3,4,7
2019-10-25 5:33:15,3,4,7,3,4,7
2019-10-25 5:48:15,3,4,7,3,4,7
2019-10-25 6:03:15,3,4,7,3,4,7
2019-10-25 6:18:15,3,4,7,3,4,7
2019-10-25 6:33:15,3,4,7,3,4,7
2019-10-25 6:48:15,3,4,7,3,4,7
2019-10-25 7:03:15,3,4,7,3,4,7
2019-10-25 7:18:15,3,4,7,3,4,7
2019-10-25 7:33:15,3,4,7,3,4,7
2019-10-25 7:48:15,3,4,7,3,4,7
2019-10-25 8:03:15,3,4,7,3,4,7
2019-10-25 8:18:15,3,4,7,3,4,7
2019-10-25 8:33:15,3,4,7,3,4,7
2019-10-25 8:48:15,3,4,7,3,4,7
2019-10-25 9:03:15,3,4,7,3,4,7
2019-10-25 9:18:15,3,4,7,3,4,7
2019-10-25 9:33:15,3,4,7,3,4,7
2019-10-25 9:48:15,3,4,7,3,4,7
2019-10-25 10:03:15,3,4,7,3,4,7
2019-10-25 10:18:15,3,4,7,3,4,7
2019-10-25 10:33:15,3,4,7,3,4,7
2019-10-25 10:48:15,3,4,7,3,4,7
2019-10-25 11:03:15,3,4,7,3,4,7
2019-10-25 11:18:15,3,4,7,3,4,7
2019-10-25 11:33:15,3,4,7,3,4,7
2019-10-25 11:48:15,3,4,7,3,4,7
2019-10-25 12:03:15,3,4,7,3,4,7
2019-10-25 12:18:15,3,4,7,3,4,7
2019-10-25 12:33:15,3,4,7,3,4,7
2019-10-25 12:48:15,3,4,7,3,4,7
2019-10-25 13:03:15,3,4,7,3,4,7
2019-10-25 13:18:15,3,4,7,3,4,7
2019-10-25 13:33:15,3,4,7,3,4,7
2019-10-25 13:48:15,3,4,7,3,4,7
2019-10-25 14:03:15,3,4,7,3,4,7
2019-10-25 14:33:15,3,4,7,3,4,7
2019-10-25 14:48:15,3,4,7,3,4,7
2019-10-25 15:03:15,3,4,7,3,4,7
2019-10-25 15:18:15,3,4,7,3,4,7
2019-10-25 15:33:15,3,4,7,3,4,7
2019-10-25 15:48:15,3,4,7,3,4,7
2019-10-25 16:03:15,3,4,7,3,4,7
2019-10-25 16:18:15,3,4,7,3,4,7
2019-10-25 16:33:15,3,4,7,3,4,7
2019-10-25 16:48:15,3,4,7,3,4,7
2019-10-25 17:03:15,3,4,7,3,4,7
2019-10-25 17:18:15,3,4,7,3,4,7
2019-10-25 17:33:15,3,4,7,3,4,7
2019-10-25 17:48:15,3,4,7,3,4,7
2019-10-25 18:03:15,3,4,7,3,4,7
2019-10-25 18:18:14,3,4,7,3,4,7
2019-10-25 18:33:14,3,4,7,3,4,7
2019-10-25 18:48:14,3,4,7,3,4,7
2019-10-25 19:18:14,3,4,7,3,4,7
2019-10-25 19:33:14,3,4,7,3,4,7
2019-10-25 19:48:14,3,4,7,3,4,7
2019-10-25 20:03:14,3,4,7,3,4,7
2019-10-25 20:18:15,3,4,7,3,4,7
2019-10-25 20:33:15,3,4,7,3,4,7
2019-10-25 20:48:15,3,4,7,3,4,7
2019-10-25 21:03:15,3,4,7,3,4,7
2019-10-25 21:18:15,3,4,7,3,4,7
2019-10-25 21:33:15,3,4,7,3,4,7
2019-10-25 21:48:15,3,4,7,3,4,7
2019-10-25 22:03:15,3,4,7,3,4,7
2019-10-25 22:18:15,3,4,7,3,4,7
2019-10-25 22:33:15,3,4,7,3,4,7
2019-10-25 22:48:15,3,4,7,3,4,7
2019-10-25 23:03:15,3,4,7,3,4,7
2019-10-25 23:18:15,3,4,7,3,4,7
2019-10-25 23:33:15,3,4,7,3,4,7
2019-10-25 23:48:15,3,4,7,3,4,7
2019-10-26 0:03:15,3,4,7,3,4,7
2019-10-26 0:18:15,3,4,7,3,4,7
2019-10-26 0:33:15,3,4,7,3,4,7
2019-10-26 0:48:15,3,4,7,3,4,7
2019-10-26 1:03:15,3,4,7,3,4,7
2019-10-26 1:18:15,3,4,7,3,4,7
2019-10-26 1:33:15,3,4,7,3,4,7
2019-10-26 1:48:15,3,4,7,3,4,7
2019-10-26 2:03:15,3,4,7,3,4,7
2019-10-26 2:18:15,3,4,7,3,4,7
2019-10-26 2:33:15,3,4,7,3,4,7
2019-10-26 2:48:15,3,4,7,3,4,7
2019-10-26 3:03:15,3,4,7,3,4,7
2019-10-26 3:18:15,3,4,7,3,4,7
2019-10-26 3:33:15,3,4,7,3,4,7
2019-10-26 3:48:15,3,4,7,3,4,7
2019-10-26 4:03:15,3,4,7,3,4,7
2019-10-26 4:18:15,3,4,7,3,4,7
2019-10-26 4:33:15,3,4,7,3,4,7
2019-10-26 4:48:15,3,4,7,3,4,7
2019-10-26 5:03:15,3,4,7,3,4,7
2019-10-26 5:18:15,3,4,7,3,4,7
2019-10-26 5:33:15,3,4,7,3,4,7
2019-10-26 5:48:15,3,4,7,3,4,7
2019-10-26 6:03:15,3,4,7,3,4,7
2019-10-26 6:18:15,3,4,7,3,4,7
2019-10-26 6:33:15,3,4,7,3,4,7
2019-10-26 6:48:15,3,4,7,3,4,7
2019-10-26 7:03:15,3,4,7,3,4,7
2019-10-26 7:18:15,3,4,7,3,4,7
2019-10-26 7:33:15,3,4,7,3,4,7
2019-10-26 7:48:15,3,4,7,3,4,7
2019-10-26 8:03:15,3,4,7,3,4,7
2019-10-26 8:18:15,3,4,7,3,4,7
2019-10-26 8:33:15,3,4,7,3,4,7
2019-10-26 8:48:15,3,4,7,3,4,7
2019-10-26 9:03:15,3,4,7,3,4,7
2019-10-26 9:18:15,3,4,7,3,4,7
2019-10-26 9:33:15,3,4,7,3,4,7
2019-10-26 9:48:15,3,4,7,3,4,7
2019-10-26 10:03:15,3,4,7,3,4,7
2019-10-26 10:18:15,3,4,7,3,4,7
2019-10-26 10:33:15,3,4,7,3,4,7
2019-10-26 10:48:15,3,4,7,3,4,7
2019-10-26 11:03:15,3,4,7,3,4,7
2019-10-26 11:18:15,3,4,7,3,4,7
2019-10-26 11:33:15,3,4,7,3,4,7
2019-10-26 11:48:15,3,4,7,3,4,7
2019-10-26 12:03:15,3,4,7,3,4,7
2019-10-26 12:18:15,3,4,7,3,4,7
2019-10-26 12:33:15,3,4,7,3,4,7
2019-10-26 12:48:15,3,4,7,3,4,7
2019-10-26 13:03:15,3,4,7,3,4,7
2019-10-26 13:18:15,3,4,7,3,4,7
2019-10-26 13:33:15,3,4,7,3,4,7
2019-10-26 13:48:15,3,4,7,3,4,7
2019-10-26 14:03:15,3,4,7,3,4,7
2019-10-26 14:18:15,3,4,7,3,4,7
2019-10-26 14:33:15,3,4,7,3,4,7
2019-10-26 14:48:15,3,4,7,3,4,7
2019-10-26 15:03:15,3,4,7,3,4,7
2019-10-26 15:18:15,3,4,7,3,4,7
2019-10-26 15:33:15,3,4,7,3,4,7
2019-10-26 15:48:15,3,4,7,3,4,7
2019-10-26 16:03:15,3,4,7,3,4,7
2019-10-26 16:18:15,3,4,7,3,4,7
2019-10-26 16:33:13,3,4,7,3,4,7
2019-10-26 16:48:13,3,4,7,3,4,7
2019-10-26 17:03:13,3,4,7,3,4,7
2019-10-26 17:18:13,3,4,7,3,4,7
2019-10-26 17:33:13,3,4,7,3,4,7
2019-10-26 17:48:13,3,4,7,3,4,7
2019-10-26 18:03:13,3,4,7,3,4,7
2019-10-26 18:18:13,3,4,7,3,4,7
2019-10-26 18:33:13,3,4,7,3,4,7
2019-10-26 18:48:13,3,4,7,3,4,7
2019-10-26 19:03:13,3,4,7,3,4,7
2019-10-26 19:18:13,3,4,7,3,4,7
2019-10-26 19:33:13,3,4,7,3,4,7
2019-10-26 19:48:13,3,4,7,3,4,7
2019-10-26 20:03:13,3,4,7,3,4,7
2019-10-26 20:18:13,3,4,7,3,4,7
2019-10-26 20:33:13,3,4,7,3,4,7
2019-10-26 20:48:13,3,4,7,3,4,7
2019-10-26 21:03:13,3,4,7,3,4,7
2019-10-26 21:18:13,3,4,7,3,4,7
2019-10-26 21:33:13,3,4,7,3,4,7
2019-10-26 21:48:13,3,4,7,3,4,7
2019-10-26 22:03:13,3,4,7,3,4,7
2019-10-26 22:18:13,3,4,7,3,4,7
2019-10-26 22:33:13,3,4,7,3,4,7
2019-10-26 22:48:13,3,4,7,3,4,7
2019-10-26 23:03:13,3,4,7,3,4,7
2019-10-26 23:18:13,3,4,7,3,4,7
2019-10-26 23:33:13,3,4,7,3,4,7
2019-10-26 23:48:13,3,4,7,3,4,7
2019-10-27 0:03:13,3,4,7,3,4,7
2019-10-27 0:18:13,3,4,7,3,4,7
2019-10-27 0:33:13,3,4,7,3,4,7
2019-10-27 0:48:13,3,4,7,3,4,7
2019-10-27 1:03:13,3,4,7,3,4,7
2019-10-27 1:18:13,3,4,7,3,4,7
2019-10-27 1:33:13,3,4,7,3,4,7
2019-10-27 1:48:13,3,4,7,3,4,7
2019-10-27 2:03:13,3,4,7,3,4,7
2019-10-27 2:18:13,3,4,7,3,4,7
2019-10-27 2:33:13,3,4,7,3,4,7
2019-10-27 2:48:13,3,4,7,3,4,7
2019-10-27 3:03:13,3,4,7,3,4,7
2019-10-27 3:18:13,3,4,7,3,4,7
2019-10-27 3:33:13,3,4,7,3,4,7
2019-10-27 3:48:13,3,4,7,3,4,7
2019-10-27 4:03:13,3,4,7,3,4,7
2019-10-27 4:18:12,3,4,7,3,4,7
2019-10-27 4:33:12,3,4,7,3,4,7
2019-10-27 4:48:13,3,4,7,3,4,7
2019-10-27 5:03:13,3,4,7,3,4,7
2019-10-27 5:18:13,3,4,7,3,4,7
2019-10-27 5:33:13,3,4,7,3,4,7
2019-10-27 5:48:13,3,4,7,3,4,7
2019-10-27 6:03:13,3,4,7,3,4,7
2019-10-27 6:18:13,3,4,7,3,4,7
2019-10-27 6:33:13,3,4,7,3,4,7
2019-10-27 6:48:13,3,4,7,3,4,7
2019-10-27 7:03:13,3,4,7,3,4,7
2019-10-27 7:18:13,3,4,7,3,4,7
2019-10-27 7:33:13,3,4,7,3,4,7
2019-10-27 7:48:13,3,4,7,3,4,7
2019-10-27 8:03:13,3,4,7,3,4,7
2019-10-27 8:18:13,3,4,7,3,4,7
2019-10-27 8:33:13,3,4,7,3,4,7
2019-10-27 8:48:13,3,4,7,3,4,7
2019-10-27 9:03:13,3,4,7,3,4,7
2019-10-27 9:18:13,3,4,7,3,4,7
2019-10-27 9:33:13,3,4,7,3,4,7
2019-10-27 9:48:13,3,4,7,3,4,7
2019-10-27 10:03:13,3,4,7,3,4,7
2019-10-27 10:18:13,3,4,7,3,4,7
2019-10-27 10:33:13,3,4,7,3,4,7
2019-10-27 10:48:13,3,4,7,3,4,7
2019-10-27 11:03:13,3,4,7,3,4,7
2019-10-27 11:18:13,3,4,7,3,4,7
2019-10-27 11:33:13,3,4,7,3,4,7
2019-10-27 11:48:13,3,4,7,3,4,7
2019-10-27 12:03:13,3,4,7,3,4,7
2019-10-27 12:18:13,3,4,7,3,4,7
2019-10-27 12:33:13,3,4,7,3,4,7
2019-10-27 12:48:13,3,4,7,3,4,7
2019-10-27 13:03:13,3,4,7,3,4,7
2019-10-27 13:18:12,3,4,7,3,4,7
2019-10-27 13:33:12,3,4,7,3,4,7
2019-10-27 13:48:12,3,4,7,3,4,7
2019-10-27 14:03:12,3,4,7,3,4,7
2019-10-27 14:18:12,3,4,7,3,4,7
2019-10-27 14:33:12,3,4,7,3,4,7
2019-10-27 14:48:12,3,4,7,3,4,7
2019-10-27 15:03:12,3,4,7,3,4,7
2019-10-27 15:18:12,3,4,7,3,4,7
2019-10-27 15:33:12,3,4,7,3,4,7
2019-10-27 15:48:12,3,4,7,3,4,7
2019-10-27 16:03:12,3,4,7,3,4,7
2019-10-27 16:18:12,3,4,7,3,4,7
2019-10-27 16:33:12,3,4,7,3,4,7
2019-10-27 16:48:12,3,4,7,3,4,7
2019-10-27 17:03:12,3,4,7,3,4,7
2019-10-27 17:18:12,3,4,7,3,4,7
2019-10-27 17:33:12,3,4,7,3,4,7
2019-10-27 17:48:12,3,4,7,3,4,7
2019-10-27 18:03:12,3,4,7,3,4,7
2019-10-27 18:18:12,3,4,7,3,4,7
2019-10-27 18:33:12,3,4,7,3,4,7
2019-10-27 18:48:12,3,4,7,3,4,7
2019-10-27 19:03:12,3,4,7,3,4,7
2019-10-27 19:18:12,3,4,7,3,4,7
2019-10-27 19:33:12,3,4,7,3,4,7
2019-10-27 19:48:12,3,4,7,3,4,7
2019-10-27 20:03:12,3,4,7,3,4,7
2019-10-27 20:18:12,3,4,7,3,4,7
2019-10-27 20:33:12,3,4,7,3,4,7
2019-10-27 20:48:12,3,4,7,3,4,7
2019-10-27 21:03:12,3,4,7,3,4,7
2019-10-27 21:18:12,3,4,7,3,4,7
2019-10-27 21:33:12,3,4,7,3,4,7
2019-10-27 21:48:12,3,4,7,3,4,7
2019-10-27 22:03:12,3,4,7,3,4,7
2019-10-27 22:18:12,3,4,7,3,4,7
2019-10-27 22:33:12,3,4,7,3,4,7
2019-10-27 22:48:12,3,4,7,3,4,7
2019-10-27 23:03:12,3,4,7,3,4,7
2019-10-27 23:18:12,3,4,7,3,4,7
2019-10-27 23:33:12,3,4,7,3,4,7
2019-10-27 23:48:12,3,4,7,3,4,7
2019-10-28 0:03:12,3,4,7,3,4,7
2019-10-28 0:18:12,3,4,7,3,4,7
2019-10-28 0:33:12,3,4,7,3,4,7
2019-10-28 0:48:12,3,4,7,3,4,7
2019-10-28 1:03:12,3,4,7,3,4,7
2019-10-28 1:18:11,3,4,7,3,4,7
2019-10-28 1:33:11,3,4,7,3,4,7
2019-10-28 1:48:11,3,4,7,3,4,7
2019-10-28 2:03:11,3,4,7,3,4,7
2019-10-28 2:18:11,3,4,7,3,4,7
2019-10-28 2:33:11,3,4,7,3,4,7
2019-10-28 2:48:11,3,4,7,3,4,7
2019-10-28 3:03:11,3,4,7,3,4,7
2019-10-28 3:18:11,3,4,7,3,4,7
2019-10-28 3:33:11,3,4,7,3,4,7
2019-10-28 3:48:11,3,4,7,3,4,7
2019-10-28 4:03:11,3,4,7,3,4,7
2019-10-28 4:18:11,3,4,7,3,4,7
2019-10-28 4:33:11,3,4,7,3,4,7
2019-10-28 4:48:11,3,4,7,3,4,7
2019-10-28 5:03:11,3,4,7,3,4,7
2019-10-28 5:18:11,3,4,7,3,4,7
2019-10-28 5:33:11,3,4,7,3,4,7
2019-10-28 5:48:11,3,4,7,3,4,7
2019-10-28 6:03:11,3,4,7,3,4,7
2019-10-28 6:18:11,3,4,7,3,4,7
2019-10-28 6:33:11,3,4,7,3,4,7
2019-10-28 6:48:11,3,4,7,3,4,7
2019-10-28 7:03:11,3,4,7,3,4,7
2019-10-28 7:18:11,3,4,7,3,4,7
2019-10-28 7:33:11,3,4,7,3,4,7
2019-10-28 7:48:11,3,4,7,3,4,7
2019-10-28 8:03:11,3,4,7,3,4,7
2019-10-28 8:18:10,3,4,7,3,4,7
2019-10-28 8:33:10,3,4,7,3,4,7
2019-10-28 8:48:10,3,4,7,3,4,7
2019-10-28 9:03:10,3,4,7,3,4,7
2019-10-28 9:18:10,3,4,7,3,4,7
2019-10-28 9:33:10,3,4,7,3,4,7
2019-10-28 9:48:10,3,4,7,3,4,7
2019-10-28 10:03:10,3,4,7,3,4,7
2019-10-28 10:18:10,3,4,7,3,4,7
2019-10-28 10:33:10,3,4,7,3,4,7
2019-10-28 10:48:10,3,4,7,3,4,7
2019-10-28 11:03:10,3,4,7,3,4,7
2019-10-28 11:18:10,3,4,7,3,4,7
2019-10-28 11:33:10,3,4,7,3,4,7
2019-10-28 11:48:11,3,4,7,3,4,7
2019-10-28 12:03:11,3,4,7,3,4,7
2019-10-28 12:18:11,3,4,7,3,4,7
2019-10-28 12:33:11,3,4,7,3,4,7
2019-10-28 12:48:11,3,4,7,3,4,7
2019-10-28 13:03:11,3,4,7,3,4,7
2019-10-28 13:18:11,3,4,7,3,4,7
2019-10-28 13:33:11,3,4,7,3,4,7
2019-10-28 13:48:11,3,4,7,3,4,7
